d,trial,per_add,num_add,user1_cohortId,user2_cohortId,match
1000,222,0.1,100,32986,32986,1
1000,222,0.2,200,32986,32986,1
1000,222,0.3,300,32986,22922,0
1000,222,0.5,500,32986,32986,1
1000,223,0.01,10,27692,27692,1
1000,223,0.02,20,27692,27692,1
1000,223,0.05,50,27692,25490,0
1000,223,0.1,100,27692,27233,0
1000,223,0.2,200,27692,27692,1
1000,223,0.3,300,27692,27233,0
1000,223,0.5,500,27692,27479,0
1000,224,0.01,10,15860,24986,0
1000,224,0.02,20,15860,24986,0
1000,224,0.05,50,15860,30007,0
1000,224,0.1,100,15860,24998,0
1000,224,0.2,200,15860,24986,0
1000,224,0.3,300,15860,30007,0
1000,224,0.5,500,15860,24986,0
1000,225,0.01,10,28949,28949,1
1000,225,0.02,20,28949,30452,0
1000,225,0.05,50,28949,25307,0
1000,225,0.1,100,28949,30121,0
1000,225,0.2,200,28949,20379,0
1000,225,0.3,300,28949,28439,0
1000,225,0.5,500,28949,28949,1
1000,226,0.01,10,25046,25046,1
1000,226,0.02,20,25046,25046,1
1000,226,0.05,50,25046,25048,0
1000,226,0.1,100,25046,25046,1
1000,226,0.2,200,25046,25047,0
1000,226,0.3,300,25046,25047,0
1000,226,0.5,500,25046,23912,0
1000,227,0.01,10,20940,20940,1
1000,227,0.02,20,20940,20940,1
1000,227,0.05,50,20940,20940,1
1000,227,0.1,100,20940,5112,0
1000,227,0.2,200,20940,20940,1
1000,227,0.3,300,20940,20940,1
1000,227,0.5,500,20940,20940,1
1000,228,0.01,10,26007,27232,0
1000,228,0.02,20,26007,27232,0
1000,228,0.05,50,26007,26007,1
1000,228,0.1,100,26007,26007,1
1000,228,0.2,200,26007,31392,0
1000,228,0.3,300,26007,32989,0
1000,228,0.5,500,26007,31255,0
1000,229,0.01,10,14908,14908,1
1000,229,0.02,20,14908,23893,0
1000,229,0.05,50,14908,18701,0
1000,229,0.1,100,14908,27393,0
1000,229,0.2,200,14908,27161,0
1000,229,0.3,300,14908,18731,0
1000,229,0.5,500,14908,22831,0
1000,230,0.01,10,33555,33493,0
1000,230,0.02,20,33555,33570,0
1000,230,0.05,50,33555,33493,0
1000,230,0.1,100,33555,33473,0
1000,230,0.2,200,33555,14543,0
1000,230,0.3,300,33555,33532,0
1000,230,0.5,500,33555,33538,0
1000,231,0.01,10,27233,27233,1
1000,231,0.02,20,27233,27233,1
1000,231,0.05,50,27233,10152,0
1000,231,0.1,100,27233,27479,0
1000,231,0.2,200,27233,27232,0
1000,231,0.3,300,27233,10348,0
1000,231,0.5,500,27233,27233,1
1000,232,0.01,10,16765,16765,1
1000,232,0.02,20,16765,16765,1
1000,232,0.05,50,16765,16765,1
1000,232,0.1,100,16765,16765,1
1000,232,0.2,200,16765,16765,1
1000,232,0.3,300,16765,17015,0
1000,232,0.5,500,16765,16765,1
1000,233,0.01,10,32975,32975,1
1000,233,0.02,20,32975,32975,1
1000,233,0.05,50,32975,32975,1
1000,233,0.1,100,32975,27224,0
1000,233,0.2,200,32975,27228,0
1000,233,0.3,300,32975,27253,0
1000,233,0.5,500,32975,27228,0
1000,234,0.01,10,32986,33281,0
1000,234,0.02,20,32986,32986,1
1000,234,0.05,50,32986,33308,0
1000,234,0.1,100,32986,33281,0
1000,234,0.2,200,32986,32909,0
1000,234,0.3,300,32986,17799,0
1000,234,0.5,500,32986,32985,0
1000,235,0.01,10,135,135,1
1000,235,0.02,20,135,14934,0
1000,235,0.05,50,135,135,1
1000,235,0.1,100,135,135,1
1000,235,0.2,200,135,7551,0
1000,235,0.3,300,135,7552,0
1000,235,0.5,500,135,25924,0
1000,236,0.01,10,17795,17795,1
1000,236,0.02,20,17795,15917,0
1000,236,0.05,50,17795,15917,0
1000,236,0.1,100,17795,22927,0
1000,236,0.2,200,17795,15921,0
1000,236,0.3,300,17795,32989,0
1000,236,0.5,500,17795,23423,0
1000,237,0.01,10,32909,32909,1
1000,237,0.02,20,32909,32909,1
1000,237,0.05,50,32909,27176,0
1000,237,0.1,100,32909,32909,1
1000,237,0.2,200,32909,24998,0
1000,237,0.3,300,32909,30448,0
1000,237,0.5,500,32909,30094,0
1000,238,0.01,10,30357,30357,1
1000,238,0.02,20,30357,30357,1
1000,238,0.05,50,30357,30331,0
1000,238,0.1,100,30357,14345,0
1000,238,0.2,200,30357,30000,0
1000,238,0.3,300,30357,8455,0
1000,238,0.5,500,30357,30018,0
1000,239,0.01,10,30056,30056,1
1000,239,0.02,20,30056,30056,1
1000,239,0.05,50,30056,30116,0
1000,239,0.1,100,30056,30056,1
1000,239,0.2,200,30056,30055,0
1000,239,0.3,300,30056,30026,0
1000,239,0.5,500,30056,33012,0
1000,240,0.01,10,27228,27228,1
1000,240,0.02,20,27228,26001,0
1000,240,0.05,50,27228,27228,1
1000,240,0.1,100,27228,26001,0
1000,240,0.2,200,27228,32985,0
1000,240,0.3,300,27228,27229,0
1000,240,0.5,500,27228,9210,0
1000,241,0.01,10,557,557,1
1000,241,0.02,20,557,557,1
1000,241,0.05,50,557,557,1
1000,241,0.1,100,557,182,0
1000,241,0.2,200,557,18156,0
1000,241,0.3,300,557,24554,0
1000,241,0.5,500,557,25486,0
1000,242,0.01,10,18843,14993,0
1000,242,0.02,20,18843,14997,0
1000,242,0.05,50,18843,18850,0
1000,242,0.1,100,18843,18843,1
1000,242,0.2,200,18843,16766,0
1000,242,0.3,300,18843,15922,0
1000,242,0.5,500,18843,31858,0
1000,243,0.01,10,8055,8055,1
1000,243,0.02,20,8055,8055,1
1000,243,0.05,50,8055,8055,1
1000,243,0.1,100,8055,8811,0
1000,243,0.2,200,8055,11623,0
1000,243,0.3,300,8055,8059,0
1000,243,0.5,500,8055,8059,0
1000,244,0.01,10,25485,25485,1
1000,244,0.02,20,25485,25485,1
1000,244,0.05,50,25485,25485,1
1000,244,0.1,100,25485,25485,1
1000,244,0.2,200,25485,25485,1
1000,244,0.3,300,25485,30699,0
1000,244,0.5,500,25485,27249,0
1000,245,0.01,10,4669,4669,1
1000,245,0.02,20,4669,4669,1
1000,245,0.05,50,4669,3510,0
1000,245,0.1,100,4669,12074,0
1000,245,0.2,200,4669,18842,0
1000,245,0.3,300,4669,20373,0
1000,245,0.5,500,4669,30088,0
1000,246,0.01,10,33286,33286,1
1000,246,0.02,20,33286,33286,1
1000,246,0.05,50,33286,10360,0
1000,246,0.1,100,33286,33286,1
1000,246,0.2,200,33286,33287,0
1000,246,0.3,300,33286,33280,0
1000,246,0.5,500,33286,10352,0
1000,247,0.01,10,4674,4674,1
1000,247,0.02,20,4674,20378,0
1000,247,0.05,50,4674,20378,0
1000,247,0.1,100,4674,12125,0
1000,247,0.2,200,4674,20378,0
1000,247,0.3,300,4674,20378,0
1000,247,0.5,500,4674,30094,0
1000,248,0.01,10,28796,28986,0
1000,248,0.02,20,28796,30358,0
1000,248,0.05,50,28796,28907,0
1000,248,0.1,100,28796,30479,0
1000,248,0.2,200,28796,30357,0
1000,248,0.3,300,28796,20601,0
1000,248,0.5,500,28796,30479,0
1000,249,0.01,10,16310,16310,1
1000,249,0.02,20,16310,16310,1
1000,249,0.05,50,16310,16327,0
1000,249,0.1,100,16310,18227,0
1000,249,0.2,200,16310,25485,0
1000,249,0.3,300,16310,16328,0
1000,249,0.5,500,16310,16324,0
1000,250,0.01,10,13522,14484,0
1000,250,0.02,20,13522,13522,1
1000,250,0.05,50,13522,13522,1
1000,250,0.1,100,13522,33476,0
1000,250,0.2,200,13522,13522,1
1000,250,0.3,300,13522,32143,0
1000,250,0.5,500,13522,31255,0
1000,251,0.01,10,22928,22927,0
1000,251,0.02,20,22928,22857,0
1000,251,0.05,50,22928,22856,0
1000,251,0.1,100,22928,22921,0
1000,251,0.2,200,22928,22922,0
1000,251,0.3,300,22928,22928,1
1000,251,0.5,500,22928,22927,0
1000,252,0.01,10,3745,3745,1
1000,252,0.02,20,3745,3745,1
1000,252,0.05,50,3745,19148,0
1000,252,0.1,100,3745,19151,0
1000,252,0.2,200,3745,126,0
1000,252,0.3,300,3745,172,0
1000,252,0.5,500,3745,3765,0
1000,253,0.01,10,30097,30098,0
1000,253,0.02,20,30097,30098,0
1000,253,0.05,50,30097,30707,0
1000,253,0.1,100,30097,30092,0
1000,253,0.2,200,30097,30090,0
1000,253,0.3,300,30097,30090,0
1000,253,0.5,500,30097,30088,0
1000,254,0.01,10,32916,32916,1
1000,254,0.02,20,32916,32916,1
1000,254,0.05,50,32916,32916,1
1000,254,0.1,100,32916,32916,1
1000,254,0.2,200,32916,12081,0
1000,254,0.3,300,32916,30016,0
1000,254,0.5,500,32916,30094,0
1000,255,0.01,10,28940,28398,0
1000,255,0.02,20,28940,28398,0
1000,255,0.05,50,28940,11020,0
1000,255,0.1,100,28940,28775,0
1000,255,0.2,200,28940,30088,0
1000,255,0.3,300,28940,18842,0
1000,255,0.5,500,28940,30084,0
1000,256,0.01,10,32133,32249,0
1000,256,0.02,20,32133,32249,0
1000,256,0.05,50,32133,32250,0
1000,256,0.1,100,32133,32909,0
1000,256,0.2,200,32133,23429,0
1000,256,0.3,300,32133,32985,0
1000,256,0.5,500,32133,12967,0
1000,257,0.01,10,32989,32916,0
1000,257,0.02,20,32989,32916,0
1000,257,0.05,50,32989,32989,1
1000,257,0.1,100,32989,32912,0
1000,257,0.2,200,32989,32989,1
1000,257,0.3,300,32989,32966,0
1000,257,0.5,500,32989,32916,0
1000,258,0.01,10,6721,6721,1
1000,258,0.02,20,6721,6721,1
1000,258,0.05,50,6721,6721,1
1000,258,0.1,100,6721,6721,1
1000,258,0.2,200,6721,6721,1
1000,258,0.3,300,6721,6721,1
1000,258,0.5,500,6721,22921,0
1000,259,0.01,10,20689,20689,1
1000,259,0.02,20,20689,20689,1
1000,259,0.05,50,20689,20689,1
1000,259,0.1,100,20689,30452,0
1000,259,0.2,200,20689,20378,0
1000,259,0.3,300,20689,30452,0
1000,259,0.5,500,20689,30452,0
1000,260,0.01,10,15909,15909,1
1000,260,0.02,20,15909,15909,1
1000,260,0.05,50,15909,17787,0
1000,260,0.1,100,15909,14992,0
1000,260,0.2,200,15909,16754,0
1000,260,0.3,300,15909,28404,0
1000,260,0.5,500,15909,20293,0
1000,261,0.01,10,25046,25046,1
1000,261,0.02,20,25046,25046,1
1000,261,0.05,50,25046,25038,0
1000,261,0.1,100,25046,25046,1
1000,261,0.2,200,25046,25048,0
1000,261,0.3,300,25046,30088,0
1000,261,0.5,500,25046,25038,0
1000,262,0.01,10,29337,25489,0
1000,262,0.02,20,29337,8058,0
1000,262,0.05,50,29337,28404,0
1000,262,0.1,100,29337,12125,0
1000,262,0.2,200,29337,8815,0
1000,262,0.3,300,29337,12125,0
1000,262,0.5,500,29337,28405,0
1000,263,0.01,10,30088,30088,1
1000,263,0.02,20,30088,30088,1
1000,263,0.05,50,30088,30094,0
1000,263,0.1,100,30088,30088,1
1000,263,0.2,200,30088,28398,0
1000,263,0.3,300,30088,30009,0
1000,263,0.5,500,30088,31387,0
1000,264,0.01,10,6727,6727,1
1000,264,0.02,20,6727,6727,1
1000,264,0.05,50,6727,7155,0
1000,264,0.1,100,6727,6728,0
1000,264,0.2,200,6727,6727,1
1000,264,0.3,300,6727,6728,0
1000,264,0.5,500,6727,10108,0
1000,265,0.01,10,30705,12535,0
1000,265,0.02,20,30705,8815,0
1000,265,0.05,50,30705,30705,1
1000,265,0.1,100,30705,30096,0
1000,265,0.2,200,30705,25047,0
1000,265,0.3,300,30705,30009,0
1000,265,0.5,500,30705,25050,0
1000,266,0.01,10,11270,28792,0
1000,266,0.02,20,11270,7790,0
1000,266,0.05,50,11270,28792,0
1000,266,0.1,100,11270,28792,0
1000,266,0.2,200,11270,24221,0
1000,266,0.3,300,11270,8618,0
1000,266,0.5,500,11270,12362,0
1000,267,0.01,10,6944,6944,1
1000,267,0.02,20,6944,23190,0
1000,267,0.05,50,6944,6943,0
1000,267,0.1,100,6944,18011,0
1000,267,0.2,200,6944,23191,0
1000,267,0.3,300,6944,17797,0
1000,267,0.5,500,6944,23188,0
1000,268,0.01,10,20293,20293,1
1000,268,0.02,20,20293,20295,0
1000,268,0.05,50,20293,20293,1
1000,268,0.1,100,20293,20293,1
1000,268,0.2,200,20293,30007,0
1000,268,0.3,300,20293,30089,0
1000,268,0.5,500,20293,30452,0
1000,269,0.01,10,8412,8412,1
1000,269,0.02,20,8412,8412,1
1000,269,0.05,50,8412,8451,0
1000,269,0.1,100,8412,12125,0
1000,269,0.2,200,8412,8416,0
1000,269,0.3,300,8412,8455,0
1000,269,0.5,500,8412,12122,0
1000,270,0.01,10,20374,20374,1
1000,270,0.02,20,20374,20374,1
1000,270,0.05,50,20374,20374,1
1000,270,0.1,100,20374,20374,1
1000,270,0.2,200,20374,30009,0
1000,270,0.3,300,20374,20294,0
1000,270,0.5,500,20374,30018,0
1000,271,0.01,10,23369,23369,1
1000,271,0.02,20,23369,23369,1
1000,271,0.05,50,23369,22860,0
1000,271,0.1,100,23369,23370,0
1000,271,0.2,200,23369,20871,0
1000,271,0.3,300,23369,20303,0
1000,271,0.5,500,23369,32990,0
1000,272,0.01,10,15168,15168,1
1000,272,0.02,20,15168,15168,1
1000,272,0.05,50,15168,14934,0
1000,272,0.1,100,15168,24222,0
1000,272,0.2,200,15168,15168,1
1000,272,0.3,300,15168,16307,0
1000,272,0.5,500,15168,25436,0
1000,273,0.01,10,20378,20378,1
1000,273,0.02,20,20378,20378,1
1000,273,0.05,50,20378,20378,1
1000,273,0.1,100,20378,20378,1
1000,273,0.2,200,20378,15921,0
1000,273,0.3,300,20378,15921,0
1000,273,0.5,500,20378,30097,0
1000,274,0.01,10,15921,25050,0
1000,274,0.02,20,15921,25050,0
1000,274,0.05,50,15921,20378,0
1000,274,0.1,100,15921,20378,0
1000,274,0.2,200,15921,30088,0
1000,274,0.3,300,15921,30089,0
1000,274,0.5,500,15921,30096,0
1000,275,0.01,10,14115,14115,1
1000,275,0.02,20,14115,14115,1
1000,275,0.05,50,14115,14115,1
1000,275,0.1,100,14115,14115,1
1000,275,0.2,200,14115,13007,0
1000,275,0.3,300,14115,14115,1
1000,275,0.5,500,14115,14115,1
1000,276,0.01,10,33198,33198,1
1000,276,0.02,20,33198,33208,0
1000,276,0.05,50,33198,33198,1
1000,276,0.1,100,33198,33742,0
1000,276,0.2,200,33198,33208,0
1000,276,0.3,300,33198,33189,0
1000,276,0.5,500,33198,33208,0
1000,277,0.01,10,24302,24302,1
1000,277,0.02,20,24302,24302,1
1000,277,0.05,50,24302,24302,1
1000,277,0.1,100,24302,24302,1
1000,277,0.2,200,24302,25301,0
1000,277,0.3,300,24302,30120,0
1000,277,0.5,500,24302,25051,0
1000,278,0.01,10,8451,8451,1
1000,278,0.02,20,8451,8451,1
1000,278,0.05,50,8451,8451,1
1000,278,0.1,100,8451,25046,0
1000,278,0.2,200,8451,8451,1
1000,278,0.3,300,8451,8451,1
1000,278,0.5,500,8451,8452,0
1000,279,0.01,10,25006,25001,0
1000,279,0.02,20,25006,25006,1
1000,279,0.05,50,25006,25006,1
1000,279,0.1,100,25006,30013,0
1000,279,0.2,200,25006,25006,1
1000,279,0.3,300,25006,25006,1
1000,279,0.5,500,25006,30020,0
1000,280,0.01,10,14284,14284,1
1000,280,0.02,20,14284,14344,0
1000,280,0.05,50,14284,14284,1
1000,280,0.1,100,14284,14284,1
1000,280,0.2,200,14284,12302,0
1000,280,0.3,300,14284,14344,0
1000,280,0.5,500,14284,14320,0
1000,281,0.01,10,32909,32909,1
1000,281,0.02,20,32909,32909,1
1000,281,0.05,50,32909,32909,1
1000,281,0.1,100,32909,27174,0
1000,281,0.2,200,32909,32909,1
1000,281,0.3,300,32909,25003,0
1000,281,0.5,500,32909,30094,0
1000,282,0.01,10,27232,27232,1
1000,282,0.02,20,27232,27232,1
1000,282,0.05,50,27232,27232,1
1000,282,0.1,100,27232,27178,0
1000,282,0.2,200,27232,27233,0
1000,282,0.3,300,27232,27232,1
1000,282,0.5,500,27232,30018,0
1000,283,0.01,10,30089,30452,0
1000,283,0.02,20,30089,30089,1
1000,283,0.05,50,30089,30452,0
1000,283,0.1,100,30089,30452,0
1000,283,0.2,200,30089,30446,0
1000,283,0.3,300,30089,30096,0
1000,283,0.5,500,30089,30096,0
1000,284,0.01,10,27471,27402,0
1000,284,0.02,20,27471,27471,1
1000,284,0.05,50,27471,27471,1
1000,284,0.1,100,27471,27402,0
1000,284,0.2,200,27471,25297,0
1000,284,0.3,300,27471,27223,0
1000,284,0.5,500,27471,27933,0
1000,285,0.01,10,8475,8475,1
1000,285,0.02,20,8475,8475,1
1000,285,0.05,50,8475,8684,0
1000,285,0.1,100,8475,8475,1
1000,285,0.2,200,8475,8458,0
1000,285,0.3,300,8475,30122,0
1000,285,0.5,500,8475,25052,0
1000,286,0.01,10,25490,25490,1
1000,286,0.02,20,25490,25490,1
1000,286,0.05,50,25490,25490,1
1000,286,0.1,100,25490,25051,0
1000,286,0.2,200,25490,25482,0
1000,286,0.3,300,25490,25051,0
1000,286,0.5,500,25490,25043,0
1000,287,0.01,10,27175,25004,0
1000,287,0.02,20,27175,27179,0
1000,287,0.05,50,27175,25926,0
1000,287,0.1,100,27175,27179,0
1000,287,0.2,200,27175,25244,0
1000,287,0.3,300,27175,27229,0
1000,287,0.5,500,27175,8663,0
1000,288,0.01,10,4909,4909,1
1000,288,0.02,20,4909,4909,1
1000,288,0.05,50,4909,4908,0
1000,288,0.1,100,4909,12362,0
1000,288,0.2,200,4909,20584,0
1000,288,0.3,300,4909,4669,0
1000,288,0.5,500,4909,12125,0
1000,289,0.01,10,26311,26311,1
1000,289,0.02,20,26311,26302,0
1000,289,0.05,50,26311,31808,0
1000,289,0.1,100,26311,33244,0
1000,289,0.2,200,26311,27449,0
1000,289,0.3,300,26311,31796,0
1000,289,0.5,500,26311,24215,0
1000,290,0.01,10,16075,16075,1
1000,290,0.02,20,16075,16076,0
1000,290,0.05,50,16075,25243,0
1000,290,0.1,100,16075,25243,0
1000,290,0.2,200,16075,27478,0
1000,290,0.3,300,16075,16075,1
1000,290,0.5,500,16075,30019,0
1000,291,0.01,10,25047,27229,0
1000,291,0.02,20,25047,27229,0
1000,291,0.05,50,25047,27229,0
1000,291,0.1,100,25047,25051,0
1000,291,0.2,200,25047,10149,0
1000,291,0.3,300,25047,25051,0
1000,291,0.5,500,25047,25302,0
1000,292,0.01,10,29646,29646,1
1000,292,0.02,20,29646,29646,1
1000,292,0.05,50,29646,29646,1
1000,292,0.1,100,29646,29777,0
1000,292,0.2,200,29646,29646,1
1000,292,0.3,300,29646,29239,0
1000,292,0.5,500,29646,24490,0
1000,293,0.01,10,14083,14083,1
1000,293,0.02,20,14083,12101,0
1000,293,0.05,50,14083,14083,1
1000,293,0.1,100,14083,12139,0
1000,293,0.2,200,14083,14083,1
1000,293,0.3,300,14083,32954,0
1000,293,0.5,500,14083,14119,0
1000,294,0.01,10,3510,3520,0
1000,294,0.02,20,3510,3510,1
1000,294,0.05,50,3510,3521,0
1000,294,0.1,100,3510,12123,0
1000,294,0.2,200,3510,32985,0
1000,294,0.3,300,3510,30092,0
1000,294,0.5,500,3510,4674,0
1000,295,0.01,10,31269,31269,1
1000,295,0.02,20,31269,31269,1
1000,295,0.05,50,31269,31269,1
1000,295,0.1,100,31269,28399,0
1000,295,0.2,200,31269,28399,0
1000,295,0.3,300,31269,13009,0
1000,295,0.5,500,31269,31269,1
1000,296,0.01,10,25485,25046,0
1000,296,0.02,20,25485,25485,1
1000,296,0.05,50,25485,25046,0
1000,296,0.1,100,25485,25047,0
1000,296,0.2,200,25485,25477,0
1000,296,0.3,300,25485,25046,0
1000,296,0.5,500,25485,25046,0
1000,297,0.01,10,13355,13355,1
1000,297,0.02,20,13355,13355,1
1000,297,0.05,50,13355,13354,0
1000,297,0.1,100,13355,13002,0
1000,297,0.2,200,13355,26307,0
1000,297,0.3,300,13355,31828,0
1000,297,0.5,500,13355,13294,0
1000,298,0.01,10,20936,20936,1
1000,298,0.02,20,20936,20936,1
1000,298,0.05,50,20936,20936,1
1000,298,0.1,100,20936,20941,0
1000,298,0.2,200,20936,20936,1
1000,298,0.3,300,20936,30699,0
1000,298,0.5,500,20936,30088,0
1000,299,0.01,10,17800,17800,1
1000,299,0.02,20,17800,2642,0
1000,299,0.05,50,17800,15922,0
1000,299,0.1,100,17800,2637,0
1000,299,0.2,200,17800,1017,0
1000,299,0.3,300,17800,25051,0
1000,299,0.5,500,17800,25050,0
1000,300,0.01,10,16049,16049,1
1000,300,0.02,20,16049,16049,1
1000,300,0.05,50,16049,25210,0
1000,300,0.1,100,16049,25210,0
1000,300,0.2,200,16049,16049,1
1000,300,0.3,300,16049,16049,1
1000,300,0.5,500,16049,16049,1
1000,301,0.01,10,25307,25307,1
1000,301,0.02,20,25307,25051,0
1000,301,0.05,50,25307,25307,1
1000,301,0.1,100,25307,25244,0
1000,301,0.2,200,25307,25051,0
1000,301,0.3,300,25307,30069,0
1000,301,0.5,500,25307,25327,0
1000,302,0.01,10,2596,2596,1
1000,302,0.02,20,2596,2596,1
1000,302,0.05,50,2596,10107,0
1000,302,0.1,100,2596,2596,1
1000,302,0.2,200,2596,10109,0
1000,302,0.3,300,2596,10108,0
1000,302,0.5,500,2596,14060,0
1000,303,0.01,10,24213,24213,1
1000,303,0.02,20,24213,24213,1
1000,303,0.05,50,24213,24213,1
1000,303,0.1,100,24213,24213,1
1000,303,0.2,200,24213,24299,0
1000,303,0.3,300,24213,408,0
1000,303,0.5,500,24213,24299,0
1000,304,0.01,10,181,185,0
1000,304,0.02,20,181,181,1
1000,304,0.05,50,181,181,1
1000,304,0.1,100,181,186,0
1000,304,0.2,200,181,185,0
1000,304,0.3,300,181,185,0
1000,304,0.5,500,181,14997,0
1000,305,0.01,10,25051,18228,0
1000,305,0.02,20,25051,25490,0
1000,305,0.05,50,25051,27233,0
1000,305,0.1,100,25051,27233,0
1000,305,0.2,200,25051,25490,0
1000,305,0.3,300,25051,27233,0
1000,305,0.5,500,25051,16310,0
1000,306,0.01,10,32852,32985,0
1000,306,0.02,20,32852,32852,1
1000,306,0.05,50,32852,32985,0
1000,306,0.1,100,32852,32985,0
1000,306,0.2,200,32852,32910,0
1000,306,0.3,300,32852,32990,0
1000,306,0.5,500,32852,30089,0
1000,307,0.01,10,6940,6940,1
1000,307,0.02,20,6940,6940,1
1000,307,0.05,50,6940,6940,1
1000,307,0.1,100,6940,4833,0
1000,307,0.2,200,6940,6662,0
1000,307,0.3,300,6940,14338,0
1000,307,0.5,500,6940,33280,0
1000,308,0.01,10,14116,14116,1
1000,308,0.02,20,14116,14116,1
1000,308,0.05,50,14116,14116,1
1000,308,0.1,100,14116,14116,1
1000,308,0.2,200,14116,14116,1
1000,308,0.3,300,14116,5114,0
1000,308,0.5,500,14116,12074,0
1000,309,0.01,10,6119,21454,0
1000,309,0.02,20,6119,5530,0
1000,309,0.05,50,6119,22175,0
1000,309,0.1,100,6119,22848,0
1000,309,0.2,200,6119,18744,0
1000,309,0.3,300,6119,23359,0
1000,309,0.5,500,6119,5532,0
1000,310,0.01,10,22928,22928,1
1000,310,0.02,20,22928,22928,1
1000,310,0.05,50,22928,22928,1
1000,310,0.1,100,22928,22922,0
1000,310,0.2,200,22928,22928,1
1000,310,0.3,300,22928,32990,0
1000,310,0.5,500,22928,32990,0
1000,311,0.01,10,17795,17795,1
1000,311,0.02,20,17795,18008,0
1000,311,0.05,50,17795,17795,1
1000,311,0.1,100,17795,17795,1
1000,311,0.2,200,17795,22921,0
1000,311,0.3,300,17795,16765,0
1000,311,0.5,500,17795,18008,0
1000,312,0.01,10,27687,33541,0
1000,312,0.02,20,27687,27687,1
1000,312,0.05,50,27687,27687,1
1000,312,0.1,100,27687,27687,1
1000,312,0.2,200,27687,33545,0
1000,312,0.3,300,27687,27687,1
1000,312,0.5,500,27687,32909,0
1000,313,0.01,10,27630,27630,1
1000,313,0.02,20,27630,27630,1
1000,313,0.05,50,27630,27635,0
1000,313,0.1,100,27630,27630,1
1000,313,0.2,200,27630,27630,1
1000,313,0.3,300,27630,33532,0
1000,313,0.5,500,27630,32910,0
1000,314,0.01,10,23194,33286,0
1000,314,0.02,20,23194,19307,0
1000,314,0.05,50,23194,33286,0
1000,314,0.1,100,23194,31864,0
1000,314,0.2,200,23194,12126,0
1000,314,0.3,300,23194,33286,0
1000,314,0.5,500,23194,23193,0
1000,315,0.01,10,20379,20379,1
1000,315,0.02,20,20379,20379,1
1000,315,0.05,50,20379,22928,0
1000,315,0.1,100,20379,18850,0
1000,315,0.2,200,20379,30096,0
1000,315,0.3,300,20379,20374,0
1000,315,0.5,500,20379,20379,1
1000,316,0.01,10,16522,16522,1
1000,316,0.02,20,16522,16522,1
1000,316,0.05,50,16522,1581,0
1000,316,0.1,100,16522,16521,0
1000,316,0.2,200,16522,5338,0
1000,316,0.3,300,16522,20867,0
1000,316,0.5,500,16522,16521,0
1000,317,0.01,10,32982,32982,1
1000,317,0.02,20,32982,32981,0
1000,317,0.05,50,32982,32982,1
1000,317,0.1,100,32982,32981,0
1000,317,0.2,200,32982,32981,0
1000,317,0.3,300,32982,30086,0
1000,317,0.5,500,32982,32981,0
1000,318,0.01,10,24998,24998,1
1000,318,0.02,20,24998,15917,0
1000,318,0.05,50,24998,30088,0
1000,318,0.1,100,24998,20294,0
1000,318,0.2,200,24998,15917,0
1000,318,0.3,300,24998,24998,1
1000,318,0.5,500,24998,30077,0
1000,319,0.01,10,30016,30016,1
1000,319,0.02,20,30016,30016,1
1000,319,0.05,50,30016,25003,0
1000,319,0.1,100,30016,20302,0
1000,319,0.2,200,30016,15874,0
1000,319,0.3,300,30016,30016,1
1000,319,0.5,500,30016,30016,1
1000,320,0.01,10,30014,30014,1
1000,320,0.02,20,30014,30014,1
1000,320,0.05,50,30014,30009,0
1000,320,0.1,100,30014,24999,0
1000,320,0.2,200,30014,30009,0
1000,320,0.3,300,30014,30098,0
1000,320,0.5,500,30014,25027,0
1000,321,0.01,10,28272,28272,1
1000,321,0.02,20,28272,28272,1
1000,321,0.05,50,28272,28286,0
1000,321,0.1,100,28272,28272,1
1000,321,0.2,200,28272,28272,1
1000,321,0.3,300,28272,24998,0
1000,321,0.5,500,28272,10938,0
1000,322,0.01,10,12121,12121,1
1000,322,0.02,20,12121,12121,1
1000,322,0.05,50,12121,12122,0
1000,322,0.1,100,12121,12358,0
1000,322,0.2,200,12121,8455,0
1000,322,0.3,300,12121,12081,0
1000,322,0.5,500,12121,12126,0
1000,323,0.01,10,15917,17795,0
1000,323,0.02,20,15917,17795,0
1000,323,0.05,50,15917,17795,0
1000,323,0.1,100,15917,27228,0
1000,323,0.2,200,15917,15917,1
1000,323,0.3,300,15917,27228,0
1000,323,0.5,500,15917,27228,0
1000,324,0.01,10,20937,20937,1
1000,324,0.02,20,20937,20937,1
1000,324,0.05,50,20937,20937,1
1000,324,0.1,100,20937,20942,0
1000,324,0.2,200,20937,30705,0
1000,324,0.3,300,20937,30705,0
1000,324,0.5,500,20937,29338,0
1000,325,0.01,10,31269,31269,1
1000,325,0.02,20,31269,31269,1
1000,325,0.05,50,31269,28275,0
1000,325,0.1,100,31269,31387,0
1000,325,0.2,200,31269,28275,0
1000,325,0.3,300,31269,31387,0
1000,325,0.5,500,31269,30089,0
1000,326,0.01,10,20379,20370,0
1000,326,0.02,20,20379,20379,1
1000,326,0.05,50,20379,20370,0
1000,326,0.1,100,20379,20370,0
1000,326,0.2,200,20379,20287,0
1000,326,0.3,300,20379,16129,0
1000,326,0.5,500,20379,15914,0
1000,327,0.01,10,25050,25050,1
1000,327,0.02,20,25050,25050,1
1000,327,0.05,50,25050,25050,1
1000,327,0.1,100,25050,25050,1
1000,327,0.2,200,25050,25003,0
